player_name,position,Age,market_value_eur,club,season
Javi Hernández,Left-Back,27.0,2500000.0,Cd Leganes,2425
Enric Franquesa,Left-Back,28.0,1500000.0,Cd Leganes,2425
Borna Barisic,Left-Back,32.0,800000.0,Cd Leganes,2425
Iker Bachiller,Left-Back,22.0,25000.0,Cd Leganes,2425
Valentin Rosier,Right-Back,28.0,3000000.0,Cd Leganes,2425
Adrià Altimira,Right-Back,24.0,1500000.0,Cd Leganes,2425
Joao Urbáez,Right-Back,22.0,50000.0,Cd Leganes,2425
Yvan Neyou,Defensive Midfield,28.0,3000000.0,Cd Leganes,2425
Renato Tapia,Defensive Midfield,29.0,2000000.0,Cd Leganes,2425
Julián Chicco,Defensive Midfield,27.0,500000.0,Cd Leganes,2425
Carlos Guirao,Defensive Midfield,22.0,300000.0,Cd Leganes,2425
Seydouba Cissé,Central Midfield,24.0,3000000.0,Cd Leganes,2425
Darko Brasanac,Central Midfield,33.0,500000.0,Cd Leganes,2425
Álex Gil,Central Midfield,22.0,100000.0,Cd Leganes,2425
Fer Rodríguez,Central Midfield,22.0,,Cd Leganes,2425
Hugo Solozábal,Central Midfield,22.0,,Cd Leganes,2425
Óscar Rodríguez,Attacking Midfield,27.0,2000000.0,Cd Leganes,2425
Munir El Haddadi,Attacking Midfield,29.0,1500000.0,Cd Leganes,2425
Roberto López,Attacking Midfield,25.0,1000000.0,Cd Leganes,2425
Juan Cruz,Left Winger,25.0,5000000.0,Cd Leganes,2425
Yan Diomande,Left Winger,18.0,1500000.0,Cd Leganes,2425
Duk,Left Winger,25.0,1000000.0,Cd Leganes,2425
Naim García,Right Winger,23.0,300000.0,Cd Leganes,2425
Piri,Right Winger,21.0,,Cd Leganes,2425
Adrián Rosell,Right Winger,20.0,,Cd Leganes,2425
Dani Raba,Second Striker,29.0,2500000.0,Cd Leganes,2425
Sébastien Haller,Centre-Forward,31.0,3000000.0,Cd Leganes,2425
Miguel de la Fuente,Centre-Forward,25.0,2000000.0,Cd Leganes,2425
Diego García,Centre-Forward,25.0,1500000.0,Cd Leganes,2425
Suleiman El Haddadi,Centre-Forward,19.0,,Cd Leganes,2425
Iván Villar,Goalkeeper,27.0,900000.0,Celta De Vigo,2425
Vicente Guaita,Goalkeeper,38.0,700000.0,Celta De Vigo,2425
Marc Vidal,Goalkeeper,25.0,300000.0,Celta De Vigo,2425
Coke Carrillo,Goalkeeper,23.0,200000.0,Celta De Vigo,2425
César Fernández,Goalkeeper,21.0,200000.0,Celta De Vigo,2425
Javi Rodríguez,Centre-Back,22.0,15000000.0,Celta De Vigo,2425
Carl Starfelt,Centre-Back,30.0,6000000.0,Celta De Vigo,2425
Carlos Domínguez,Centre-Back,24.0,3000000.0,Celta De Vigo,2425
Marcos Alonso,Centre-Back,34.0,1500000.0,Celta De Vigo,2425
Joseph Aidoo,Centre-Back,29.0,1200000.0,Celta De Vigo,2425
Yoel Lago,Centre-Back,21.0,1000000.0,Celta De Vigo,2425
Mihailo Ristic,Left-Back,29.0,900000.0,Celta De Vigo,2425
Tincho Conde,Left-Back,22.0,300000.0,Celta De Vigo,2425
Óscar Mingueza,Right-Back,26.0,20000000.0,Celta De Vigo,2425
Sergio Carreira,Right-Back,24.0,4000000.0,Celta De Vigo,2425
Javier Manquillo,Right-Back,31.0,1000000.0,Celta De Vigo,2425
Damián Rodríguez,Defensive Midfield,22.0,3000000.0,Celta De Vigo,2425
Jailson,Defensive Midfield,29.0,1000000.0,Celta De Vigo,2425
Fran Beltrán,Central Midfield,26.0,8000000.0,Celta De Vigo,2425
Ilaix Moriba,Central Midfield,22.0,6000000.0,Celta De Vigo,2425
Hugo Sotelo,Central Midfield,21.0,4000000.0,Celta De Vigo,2425
Luca de la Torre,Central Midfield,27.0,2000000.0,Celta De Vigo,2425
Miguel Román,Central Midfield,22.0,400000.0,Celta De Vigo,2425
Fer López,Attacking Midfield,21.0,5000000.0,Celta De Vigo,2425
Hugo Álvarez,Left Winger,21.0,7500000.0,Celta De Vigo,2425
Alfon González,Left Winger,26.0,5000000.0,Celta De Vigo,2425
Williot Swedberg,Left Winger,21.0,5000000.0,Celta De Vigo,2425
Jonathan Bamba,Left Winger,29.0,3500000.0,Celta De Vigo,2425
Franco Cervi,Left Winger,31.0,800000.0,Celta De Vigo,2425
Tadeo Allende,Right Winger,26.0,2000000.0,Celta De Vigo,2425
Jones El-Abdellaoui,Right Winger,19.0,1500000.0,Celta De Vigo,2425
Iker Losada,Second Striker,23.0,1500000.0,Celta De Vigo,2425
Anastasios Douvikas,Centre-Forward,25.0,10000000.0,Celta De Vigo,2425
Pablo Durán,Centre-Forward,24.0,3500000.0,Celta De Vigo,2425
Borja Iglesias,Centre-Forward,32.0,3000000.0,Celta De Vigo,2425
Iago Aspas,Centre-Forward,37.0,2000000.0,Celta De Vigo,2425
Antonio Sivera,Goalkeeper,28.0,6000000.0,Deportivo Alaves,2425
Jesús Owono,Goalkeeper,24.0,900000.0,Deportivo Alaves,2425
Adrián Rodríguez,Goalkeeper,24.0,200000.0,Deportivo Alaves,2425
Grégoire Swiderski,Goalkeeper,19.0,150000.0,Deportivo Alaves,2425
Abdel Abqar,Centre-Back,26.0,7500000.0,Deportivo Alaves,2425
Facundo Garcés,Centre-Back,25.0,2000000.0,Deportivo Alaves,2425
Moussa Diarra,Centre-Back,24.0,1800000.0,Deportivo Alaves,2425
Adrián Pica,Centre-Back,23.0,1200000.0,Deportivo Alaves,2425
Aleksandar Sedlar,Centre-Back,33.0,300000.0,Deportivo Alaves,2425
Manu Sánchez,Left-Back,24.0,6000000.0,Deportivo Alaves,2425
Eneko Ortiz,Left-Back,22.0,150000.0,Deportivo Alaves,2425
Santiago Mouriño,Right-Back,23.0,3000000.0,Deportivo Alaves,2425
Nahuel Tenaglia,Right-Back,29.0,3000000.0,Deportivo Alaves,2425
Hugo Novoa,Right-Back,22.0,1500000.0,Deportivo Alaves,2425
Egoitz Muñoz,Right-Back,21.0,200000.0,Deportivo Alaves,2425
Alejandro Jay,Right-Back,22.0,150000.0,Deportivo Alaves,2425
Antonio Blanco,Defensive Midfield,24.0,10000000.0,Deportivo Alaves,2425
Carlos Protesoni,Defensive Midfield,27.0,1200000.0,Deportivo Alaves,2425
Ander Guevara,Central Midfield,27.0,3500000.0,Deportivo Alaves,2425
Jon Guridi,Central Midfield,30.0,3000000.0,Deportivo Alaves,2425
Carles Aleñá,Central Midfield,27.0,2500000.0,Deportivo Alaves,2425
Joan Jordán,Central Midfield,30.0,2500000.0,Deportivo Alaves,2425
Daouda Doumbia,Central Midfield,23.0,200000.0,Deportivo Alaves,2425
Lander Pinillos,Attacking Midfield,21.0,150000.0,Deportivo Alaves,2425
Carlos Martín,Left Winger,23.0,2800000.0,Deportivo Alaves,2425
Tomás Conechny,Left Winger,27.0,1800000.0,Deportivo Alaves,2425
Abde Rebbach,Left Winger,26.0,700000.0,Deportivo Alaves,2425
Carlos Vicente,Right Winger,26.0,10000000.0,Deportivo Alaves,2425
Luka Romero,Right Winger,20.0,4000000.0,Deportivo Alaves,2425
Luis Rioja,Right Winger,31.0,2000000.0,Deportivo Alaves,2425
Julen Lartitegi,Right Winger,21.0,50000.0,Deportivo Alaves,2425
Stoichkov,Second Striker,31.0,1500000.0,Deportivo Alaves,2425
Joaquín Panichelli,Centre-Forward,22.0,7000000.0,Deportivo Alaves,2425
Toni Martínez,Centre-Forward,28.0,2500000.0,Deportivo Alaves,2425
Asier Villalibre,Centre-Forward,27.0,1200000.0,Deportivo Alaves,2425
Kike García,Centre-Forward,35.0,900000.0,Deportivo Alaves,2425
Pau Cabanes,Centre-Forward,20.0,800000.0,Deportivo Alaves,2425
Marc-André ter Stegen,Goalkeeper,33.0,12000000.0,Fc Barcelona,2425
Iñaki Peña,Goalkeeper,26.0,8000000.0,Fc Barcelona,2425
Wojciech Szczesny,Goalkeeper,35.0,1000000.0,Fc Barcelona,2425
Ander Astralaga,Goalkeeper,21.0,800000.0,Fc Barcelona,2425
Diego Kochen,Goalkeeper,19.0,500000.0,Fc Barcelona,2425
Áron Yaakobishvili,Goalkeeper,19.0,300000.0,Fc Barcelona,2425
Pau Cubarsí,Centre-Back,18.0,80000000.0,Fc Barcelona,2425
Ronald Araujo,Centre-Back,26.0,35000000.0,Fc Barcelona,2425
Eric García,Centre-Back,24.0,18000000.0,Fc Barcelona,2425
Andreas Christensen,Centre-Back,29.0,12000000.0,Fc Barcelona,2425
Gerard Martín,Centre-Back,23.0,12000000.0,Fc Barcelona,2425
Iñigo Martínez,Centre-Back,34.0,5000000.0,Fc Barcelona,2425
Sergi Domínguez,Centre-Back,20.0,1000000.0,Fc Barcelona,2425
Alexis Olmedo,Centre-Back,19.0,200000.0,Fc Barcelona,2425
Andrés Cuenca,Centre-Back,18.0,200000.0,Fc Barcelona,2425
Álvaro Cortés,Centre-Back,20.0,150000.0,Fc Barcelona,2425
Alejandro Balde,Left-Back,21.0,60000000.0,Fc Barcelona,2425
Álex Valle,Left-Back,21.0,6000000.0,Fc Barcelona,2425
Jules Koundé,Right-Back,26.0,65000000.0,Fc Barcelona,2425
Héctor Fort,Right-Back,18.0,10000000.0,Fc Barcelona,2425
Landry Farré,Right-Back,18.0,300000.0,Fc Barcelona,2425
Marc Casadó,Defensive Midfield,21.0,30000000.0,Fc Barcelona,2425
Marc Bernal,Defensive Midfield,18.0,5000000.0,Fc Barcelona,2425
